,Sheet Name,Primary,Client Name,Est,Estimate Name,Month of Service,Product Name,Ordered,Status,Publisher,Billed,Missing Invoice/Incorrect Placement,Assigned To,Due Date,Placement name,Placement ID,Actual Net Billable,Approval Status,Estimate Status
1660,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,50.0,Approved,DBLVERIF,143.43,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47RF,40.21,Fee Buy: Unknown,
1661,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,40.21,Approved,DBLVERIF,50.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47RF,40.21,Fee Buy: Unknown,
1662,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,105.91,Approved,DCM,143.43,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46P2,105.91,Fee Buy: Unknown,
1663,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,143.43,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47RF,143.43,Fee Buy: Unknown,
1664,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,143.43,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46P2,143.43,Fee Buy: Unknown,
1665,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,143.43,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47RF,143.43,Fee Buy: Unknown,
1666,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75781,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,143.43,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46P2,143.43,Fee Buy: Unknown,
1667,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75782,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,14056.55,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_BOS_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - BOS - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43X8,14056.55,Media Buy: Approved,
1668,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75782,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,14056.55,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_BOS_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - BOS - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43X8,14056.55,Media Buy: Approved,
1669,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75783,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,15.27,Approved,DBLVERIF,56.31,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47K7,15.27,Fee Buy: Unknown,
1670,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75783,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,40.24,Approved,DCM,56.31,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K4690,40.24,Fee Buy: Unknown,
1671,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75783,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,56.31,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47K7,56.31,Fee Buy: Unknown,
1672,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75783,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,56.31,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K4690,56.31,Fee Buy: Unknown,
1673,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75783,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,56.31,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47K7,56.31,Fee Buy: Unknown,
1674,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75783,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,56.31,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K4690,56.31,Fee Buy: Unknown,
1675,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75784,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,5518.53,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_PTB_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - PTB - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43W2,5518.53,Media Buy: Approved,
1676,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75784,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,5518.53,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_PTB_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - PTB - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43W2,5518.53,Media Buy: Approved,
1677,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,50.0,Approved,DBLVERIF,152.61,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47ND,43.87,Fee Buy: Unknown,
1678,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,43.87,Approved,DBLVERIF,50.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47ND,43.87,Fee Buy: Unknown,
1679,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,115.76,Approved,DCM,152.61,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46GQ,115.76,Fee Buy: Unknown,
1680,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,152.61,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47ND,158.74,Fee Buy: Unknown,
1681,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,152.61,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46GQ,189.46,Fee Buy: Unknown,
1682,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,158.74,Approved,DBLVERIF,152.61,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47ND,158.74,Fee Buy: Unknown,
1683,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,189.46,Approved,DCM,152.61,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46GQ,189.46,Fee Buy: Unknown,
1684,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,152.61,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47ND,152.61,Fee Buy: Unknown,
1685,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75785,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,152.61,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46GQ,152.61,Fee Buy: Unknown,
1686,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75786,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,14955.76,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_ALB_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - ALB - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43WX,14955.76,Media Buy: Approved,
1687,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75786,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,17675.26,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_ALB_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - ALB - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43WX,17675.26,Media Buy: Approved,
1688,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75788,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,39.73,Approved,DBLVERIF,138.81,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47VD,39.73,Fee Buy: Unknown,
1689,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75788,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,104.81,Approved,DCM,138.81,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46PH,104.81,Fee Buy: Unknown,
1690,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75788,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,138.81,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47VD,138.81,Fee Buy: Unknown,
1691,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75788,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,138.81,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46PH,138.81,Fee Buy: Unknown,
1692,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75788,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,138.81,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47VD,138.81,Fee Buy: Unknown,
1693,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75788,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,138.81,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K46PH,138.81,Fee Buy: Unknown,
1694,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75789,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,13603.61,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_BUF_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - BUF - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43XX,13603.61,Media Buy: Approved,
1695,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75789,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,15063.89,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_BUF_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - BUF - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43XX,15063.89,Media Buy: Approved,
1696,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,25.0,Approved,DBLVERIF,74.23,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484P,20.89,Fee Buy: Unknown,
1697,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,20.89,Approved,DBLVERIF,25.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484P,20.89,Fee Buy: Unknown,
1698,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,55.37,Approved,DCM,74.23,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47DH,55.37,Fee Buy: Unknown,
1699,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,74.23,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484P,74.23,Fee Buy: Unknown,
1700,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,74.23,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47DH,74.23,Fee Buy: Unknown,
1701,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,74.23,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484P,74.23,Fee Buy: Unknown,
1702,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75790,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,74.23,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K47DH,74.23,Fee Buy: Unknown,
1703,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75791,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,7274.57,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_HRB_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - HRB - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43YZ,7274.57,Media Buy: Approved,
1704,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75791,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,10365.49,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_HRB_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - HRB - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43YZ,10365.49,Media Buy: Approved,
1705,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,50.0,Approved,DBLVERIF,155.63,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484D,44.46,Fee Buy: Unknown,
1706,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,44.46,Approved,DBLVERIF,50.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484D,44.46,Fee Buy: Unknown,
1707,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,116.75,Approved,DCM,155.63,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K475N,116.75,Fee Buy: Unknown,
1708,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,155.63,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484D,155.63,Fee Buy: Unknown,
1709,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,155.63,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K475N,155.63,Fee Buy: Unknown,
1710,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,155.63,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K484D,155.63,Fee Buy: Unknown,
1711,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75792,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,155.63,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K475N,155.63,Fee Buy: Unknown,
1712,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75793,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,15251.96,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_HAR_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - HAR - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43YP,15251.89,Media Buy (Ordered <> Billable): Delta = $0.07,Dependent
1713,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75793,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,24592.34,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_HAR_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - HAR - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43YP,24592.34,Media Buy: Approved,Dependent
1714,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,362.44,Approved,DBLVERIF,1241.8,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K488B,362.44,Fee Buy: Unknown,
1715,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,957.99,Approved,DCM,1241.8,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K478C,957.99,Fee Buy: Unknown,
1716,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,1241.8,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K488B,1241.8,Fee Buy: Unknown,
1717,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,1241.8,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K478C,1241.8,Fee Buy: Unknown,
1718,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,1772.74,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1QZHYJ,0.0,Fee Buy: Unknown,
1719,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,1772.74,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K488B,1772.74,Fee Buy: Unknown,
1720,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75794,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,1772.74,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K478C,1772.74,Fee Buy: Unknown,
1721,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,75795,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,121696.46,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_NYC_HYU_CRP_CRC_IMP_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_PMP_MUL_CPA_HDAA - EAS - NYC - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K43ZF,121694.27,Media Buy (Ordered <> Billable): Delta = $2.19,Dependent
